age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,last_audit_team_id,loan_defaulted
37,55743.73,2.5,6922.07,36,9.52,624,5,0,4423.511792141758,-1,0
40,38283.96,3.1,14091.29,48,11.18,541,2,1,2824.9002512172883,-1,0
32,30050.85,4.3,23305.83,36,8.36,682,4,1,1770.0407878469332,-1,0
32,15000.0,8.1,70908.94,24,9.98,601,1,0,-2021.433292818942,-1,0
37,70023.96,7.2,18465.67,36,7.84,708,2,0,5258.045019919562,-1,0
46,37730.66,5.8,35769.34,36,10.84,558,6,0,1975.8877509035,-1,0
47,174779.0,1.5,7529.53,48,11.62,519,5,2,14368.03718796187,-1,0
34,144070.48,4.0,6861.19,36,9.1,645,3,0,11787.369856830153,-1,0
55,15000.0,4.9,10644.52,36,11.44,528,3,0,899.2899099930318,-1,0
29,20681.86,2.8,9865.69,36,8.36,682,1,1,1412.6924011085903,-1,0
25,17985.99,1.9,16520.29,12,9.54,623,3,0,49.96855140477669,-1,1
33,25828.26,1.5,19766.72,48,6.539999999999999,773,3,0,1683.2234097311532,-1,0
35,31826.87,4.9,6448.81,48,9.34,633,1,1,2490.7171174483487,-1,0
18,59995.15,0.6,12350.27,36,11.08,546,2,1,4594.7957859968765,-1,0
41,70053.68,4.4,12021.58,48,9.18,641,5,0,5537.62059706404,-1,0
40,42214.64,4.3,16484.89,24,12.32,484,4,0,2739.419897003247,-1,0
43,31270.36,0.7,11983.75,12,11.02,549,2,0,1546.6078331119209,-1,0
36,15000.0,6.5,6996.76,60,5.620000000000001,819,0,0,1115.965869353939,-1,0
36,33684.35,0.5,14376.07,36,10.06,597,4,0,2342.748750456992,-1,0
31,19070.41,4.0,29388.11,48,7.279999999999999,736,1,0,881.6419804781943,-1,0
40,15000.0,0.9,20404.26,48,7.24,738,2,2,759.1194164097637,-1,0
26,28105.38,3.1,13122.69,36,8.7,665,3,1,1926.6467922197448,-1,0
44,106822.6,6.5,14962.18,36,8.299999999999999,685,0,0,8430.949529274858,-1,0
41,25520.79,4.2,5533.81,36,10.0,600,3,0,1948.1720168348697,-1,0
37,24721.58,2.9,14334.28,24,12.5,475,2,0,1382.0154643727146,-1,1
45,29891.1,2.2,18447.35,36,8.459999999999999,677,2,0,1908.9294443236959,-1,0
23,88396.88,7.3,2199.02,48,8.299999999999999,685,3,0,7312.411956319195,-1,0
30,36868.91,13.0,6121.38,48,10.42,579,4,0,2915.917545237839,-1,1
44,99480.66,7.7,23304.47,24,6.039999999999999,798,3,0,7256.7665811983625,-1,0
45,43037.28,1.3,5323.13,48,9.76,612,5,0,3452.044379753138,-1,0
19,23776.56,4.1,8032.16,24,8.62,669,1,0,1615.8316698413032,-1,0
24,77106.18,4.3,21394.51,12,7.42,729,1,1,4570.172682010216,-1,0
32,18366.68,3.1,10236.62,36,10.32,584,0,1,1198.7096665448416,-1,0
21,206169.85,0.7,7148.15,48,5.0,850,6,0,17016.203988496316,-1,0
36,49188.58,3.5,52353.65,36,10.28,586,4,0,2402.8526200623205,-1,1
45,15000.0,1.3,47329.46,48,11.02,549,1,0,26.285628208194794,-1,0
46,68903.95,4.3,25420.41,60,8.6,670,4,1,5219.231169408944,-1,0
32,29558.12,3.3,14783.88,24,8.12,694,3,1,1793.7324054058836,-1,0
29,17264.92,4.3,8832.79,48,10.02,599,1,0,1214.636112560595,-1,0
35,56814.91,3.4,10388.43,48,8.92,654,3,0,4476.453754925692,-1,0
35,27983.69,5.1,21854.09,24,7.26,737,4,0,1350.9322524694976,-1,1
35,75140.05,1.4,20252.57,60,9.58,621,4,0,5835.53695215784,-1,0
22,69843.91,0.1,13678.67,48,10.26,587,5,0,5471.688963281597,-1,1
52,40400.14,0.1,11347.58,12,7.640000000000001,718,3,0,2381.4579947993534,-1,1
42,39946.14,1.3,42326.1,36,12.799999999999999,460,5,0,1906.7853788146056,-1,0
22,64274.35,7.5,16301.04,24,8.08,696,5,0,4618.349033920354,-1,0
28,44988.94,1.2,46886.86,12,12.02,499,3,1,-417.20107715610857,-1,0
61,17627.7,0.6,11881.22,48,9.9,605,3,0,1168.206834250901,-1,1
56,43216.67,5.4,25584.89,48,8.32,684,5,0,2972.9370337060336,-1,0
24,100158.05,1.1,10010.84,48,7.52,724,5,0,8104.359600199702,-1,0
42,15000.0,1.3,1257.01,60,8.879999999999999,656,6,0,1223.9796869812271,-1,0
45,113175.01,8.5,21581.46,48,7.48,726,4,0,8909.636236852724,-1,0
39,80225.86,5.9,12394.71,36,9.6,620,1,0,6287.869560975673,-1,1
31,52995.68,0.5,34441.64,36,8.299999999999999,685,7,1,3332.257915534645,-1,0
31,72330.96,5.2,8236.82,36,10.18,591,3,1,5761.104358292356,-1,0
27,58294.97,3.3,12356.94,12,8.94,653,2,0,3777.6253015751236,-1,0
42,20080.84,10.0,29334.21,48,10.959999999999999,552,3,0,915.8150425106477,-1,1
35,37516.0,8.0,20188.46,48,9.44,628,2,0,2619.7141472422404,-1,0
37,58579.72,0.8,3766.16,36,8.219999999999999,689,1,1,4763.242964852831,-1,0
35,15000.0,2.2,19351.44,24,8.299999999999999,685,5,0,372.1366431435465,-1,0
26,146870.51,6.4,15147.63,48,8.44,678,1,0,11866.274729921193,-1,0
44,40790.86,9.9,16605.47,36,9.44,628,0,0,2867.781764028953,-1,0
34,42921.0,6.1,32784.78,36,8.4,680,3,0,2543.3337001121326,-1,0
35,126287.57,4.8,10431.57,36,8.34,683,4,0,10195.43802805851,-1,0
36,63810.17,2.9,53394.38,24,11.879999999999999,506,0,0,2807.046435874495,-1,1
35,15000.0,7.4,26294.91,24,8.84,658,4,2,50.65322722674273,-1,0
43,70909.28,0.7,8983.44,36,6.879999999999999,756,1,0,5632.216738175527,-1,0
39,35417.79,2.7,7063.89,60,8.219999999999999,689,1,2,2807.507378522067,-1,0
24,43754.54,19.7,4340.49,24,6.52,774,3,2,3452.8198700553185,-1,0
30,36207.57,2.1,35647.29,48,12.12,494,4,0,2076.465959001331,-1,0
24,44102.3,3.4,6471.06,36,8.86,657,6,0,3469.8350693806387,-1,1
33,70573.94,0.7,18848.86,24,7.0,750,1,0,5037.249591312556,-1,0
44,19190.7,3.0,12229.28,12,8.06,697,2,0,535.0798499714529,-1,1
20,84656.78,2.5,20766.33,36,10.1,595,1,0,6383.685218803786,-1,0
38,18540.02,3.9,25135.24,36,10.799999999999999,560,6,0,724.4847380859599,-1,0
36,28873.36,8.3,19249.41,12,6.4,780,2,0,745.8441721509307,-1,0
43,24770.69,2.1,3142.5,36,9.44,628,0,0,1963.648737664114,-1,0
36,36502.84,3.0,43832.22,36,10.42,579,2,0,1618.9019663996164,-1,0
35,15000.0,11.3,25062.9,48,8.9,655,3,0,627.4980643363122,-1,0
20,59727.14,1.0,27189.98,12,11.74,513,5,0,2564.7707583241463,-1,0
39,36445.01,2.0,64725.17,36,12.26,487,2,0,879.2358165288974,-1,0
35,64770.71,1.5,13168.58,12,11.16,542,3,0,4232.715197179609,-1,1
24,71221.31,0.0,8195.39,36,9.98,601,4,0,5670.743930503903,-1,0
37,29345.06,2.3,51258.08,48,9.08,646,2,0,1167.914157454382,-1,0
45,86173.66,0.9,26740.7,12,9.92,604,2,1,4831.200800374332,-1,0
53,249511.59,3.1,18188.57,48,8.24,688,4,0,20346.54444152986,-1,0
49,77033.16,2.5,3057.95,60,6.32,784,2,0,6359.855180310009,-1,0
58,36288.28,5.0,4759.69,24,7.459999999999999,727,1,0,2809.9257833814236,-1,0
36,83226.47,10.0,14715.99,36,9.459999999999999,627,4,0,6464.41771310113,-1,0
44,58199.86,4.5,7481.33,24,8.64,668,2,0,4509.440100695611,-1,0
30,57360.18,13.6,13068.41,60,15.46,327,4,0,4465.954042478605,-1,1
30,15396.19,5.5,65968.71,36,8.74,663,6,0,-806.7979273093911,-1,0
44,29654.28,3.5,15827.58,36,8.62,669,2,0,1970.6717309717974,-1,0
36,19910.24,1.9,21667.07,12,7.879999999999999,706,3,0,-224.3957553465077,-1,1
41,206843.91,0.1,18732.51,36,9.42,629,5,0,16637.635232454944,-1,0
18,24915.22,1.6,7664.81,48,11.08,546,5,1,1877.869400317162,-1,1
19,45429.71,0.6,3205.47,12,11.14,543,2,0,3502.295041761114,-1,1
29,39913.01,2.8,29719.87,12,7.48,726,5,0,747.9394303933736,-1,1
33,33074.97,7.1,42574.18,60,7.76,712,1,1,1897.8784201391306,-1,0
44,15000.0,5.1,27923.21,36,5.0,850,2,0,413.11634625803174,-1,0
38,23365.62,2.0,28027.37,36,7.34,733,3,0,1077.3675783006051,-1,0
46,107459.9,0.1,18266.29,36,10.72,564,5,0,8359.395924913439,-1,0
21,99383.06,6.0,9654.79,12,10.32,584,7,0,7431.6746506834415,-1,0
35,23922.45,1.8,22882.23,36,11.94,503,0,0,1234.175597011537,-1,1
29,26930.71,1.2,4581.29,36,9.6,620,3,1,2097.259352825566,-1,0
41,35914.41,0.5,8086.14,48,8.1,695,1,0,2795.081406869375,-1,0
28,19308.67,0.2,11718.98,36,6.6,770,4,1,1249.3471396582338,-1,1
34,20176.51,2.6,8096.7,36,9.32,634,3,0,1422.6953854846643,-1,0
41,56768.04,9.1,8454.93,36,7.02,749,3,1,4469.528985914951,-1,0
18,28521.23,0.0,10934.46,48,7.0,750,2,0,2114.929912254972,-1,1
42,41867.85,3.4,5162.89,24,9.52,624,4,0,3251.8885028560867,-1,0
37,22977.53,4.3,21630.49,48,5.32,834,3,0,1413.517691536997,-1,0
52,69863.77,7.3,9536.24,12,7.379999999999999,731,2,0,4995.169516824967,-1,0
51,48514.98,9.0,25575.11,60,11.44,528,4,0,3481.221705208572,-1,1
45,171929.94,16.6,18351.1,24,9.98,601,3,0,13480.854230869201,-1,0
30,88987.08,4.3,3304.78,36,7.1,745,3,1,7313.396820192631,-1,0
40,55235.38,1.1,17642.73,24,8.42,679,4,1,3801.631634782223,-1,0
26,27047.41,14.4,38919.02,36,10.66,567,1,0,986.0493172495303,-1,1
47,31252.3,0.0,28193.7,36,9.78,611,4,1,1697.5362482757214,-1,0
51,36572.32,1.9,25081.32,36,8.04,698,0,0,2261.2730210224167,-1,0
41,35510.61,7.4,13037.99,12,7.9,705,4,0,1825.6659743774535,-1,1
39,20211.87,1.5,5842.53,24,5.0,850,4,0,1428.002589337012,-1,0
34,20739.49,1.4,18057.97,36,9.02,649,2,0,1153.8841119824492,-1,0
40,41754.64,3.8,23425.01,12,7.24,738,1,0,1450.0707757291477,-1,0
52,17895.46,1.6,26003.15,24,14.58,371,6,1,235.66544314669795,-1,1
19,22246.0,4.4,28642.54,24,7.92,704,2,1,559.4536464671917,-1,0
20,66080.72,4.0,5522.97,24,12.16,492,3,0,5246.328429479026,-1,1
18,18485.46,0.4,10298.99,12,7.6,720,3,0,646.4656738220522,-1,0
41,24032.65,4.6,23001.02,60,10.5,575,2,0,1508.3392008582478,-1,0
32,132463.73,1.5,9391.61,12,9.6,620,4,0,10214.718600441875,-1,0
20,74535.91,5.8,7590.1,48,9.02,649,3,2,6022.373784195341,-1,0
31,22966.18,11.6,11170.82,24,9.76,612,4,0,1399.608200642359,-1,0
45,25559.63,2.0,8009.43,36,10.7,565,4,0,1868.8871308547498,-1,0
49,120004.46,3.5,26975.88,12,7.18,741,2,0,7663.997491425536,-1,0
44,15000.0,2.5,6248.46,24,9.4,630,2,1,963.3925861334251,-1,1
29,51538.22,14.9,14332.2,24,8.58,671,3,0,3642.847215276725,-1,0
33,34651.38,2.0,10751.22,24,9.1,645,3,0,2395.9548525134965,-1,0
35,17580.92,1.8,19887.82,48,6.459999999999999,777,2,0,993.8047679763858,-1,0
32,59138.77,1.9,14400.04,36,5.0,850,2,0,4496.648716190265,-1,0
19,23413.41,1.4,27397.24,48,5.0,850,2,0,1320.1784170145384,-1,0
36,15000.0,5.7,24266.36,36,8.44,678,4,0,484.645248570455,-1,0
27,64543.51,9.4,6995.92,48,9.66,617,1,0,5202.331359381549,-1,0
37,41125.71,1.6,6173.23,24,8.9,655,4,0,3145.403233157316,-1,0
25,33549.61,1.2,4927.62,36,12.92,454,3,0,2629.9596538433216,-1,0
35,52931.19,11.4,50934.21,36,8.86,657,1,0,2794.5549589090524,-1,0
38,35776.49,0.5,8779.29,36,6.34,783,3,0,2712.936576620127,-1,0
43,43093.1,1.5,6257.59,36,6.359999999999999,782,2,0,3399.701268923683,-1,0
28,38355.55,3.5,19965.54,12,8.219999999999999,689,3,1,1457.4933099902835,-1,0
20,23484.33,0.8,23287.61,60,14.059999999999999,397,3,0,1414.4408864845454,-1,0
38,30960.92,9.2,22063.03,12,5.0,850,4,1,691.3162277432557,-1,0
26,20695.7,5.8,17053.16,12,8.379999999999999,681,6,0,238.21616507021577,-1,1
34,21112.88,2.5,16172.37,48,10.98,551,1,0,1341.5803705964463,-1,1
24,15701.36,7.3,5094.62,24,11.14,543,4,0,1070.6661642638596,-1,0
34,34281.76,0.1,9671.44,12,8.48,676,3,1,2013.3620045930584,-1,0
40,133051.45,0.9,11552.09,48,11.34,533,2,1,10787.140028916832,-1,0
33,35852.31,13.5,1821.47,60,8.08,696,2,0,2950.6898785269545,-1,0
35,82067.52,3.4,20090.9,24,7.82,709,3,0,5931.951477898714,-1,0
53,37189.06,0.4,21601.58,12,9.02,649,1,0,1209.7979101298997,-1,0
21,62469.9,11.4,23849.89,48,7.859999999999999,707,4,0,4625.145542258248,-1,0
21,98114.57,5.0,9039.41,24,9.86,607,3,0,7759.675114552111,-1,0
35,21482.06,8.3,12137.74,48,8.18,691,3,1,1492.8273458231013,-1,0
32,34436.45,3.3,15831.16,48,5.899999999999999,805,2,1,2498.6343048859553,-1,0
35,154656.75,1.3,13407.8,12,7.92,704,3,0,11722.234926451496,-1,0
30,17085.46,2.4,20602.36,48,6.84,758,4,1,931.9670931623773,-1,0
31,15000.0,3.8,4145.62,36,8.78,661,5,1,1118.5944555570966,-1,0
36,15479.58,2.0,17136.21,36,6.859999999999999,757,5,0,761.9447859803764,-1,0
42,35489.35,2.8,12868.14,24,8.58,671,2,0,2372.0448089889223,-1,0
43,56413.67,0.6,36969.8,12,7.459999999999999,727,3,0,1494.4175087306867,-1,0
41,43026.9,1.7,5787.36,12,10.799999999999999,560,1,0,3074.618271472181,-1,1
24,229273.37,5.6,5977.05,36,10.6,570,3,2,18911.563479012955,-1,0
26,39651.77,4.7,38187.38,36,12.06,497,4,0,2034.852075345731,-1,0
33,15000.0,0.7,11686.28,48,9.42,629,1,0,956.8502432297266,-1,0
51,166756.16,0.4,14193.0,36,11.7,515,5,0,13426.967037207523,-1,0
48,34675.36,0.6,25634.93,36,8.56,672,1,0,2079.6688284865395,-1,0
18,79704.28,0.7,30557.2,36,9.84,608,0,1,5658.322275397561,-1,0
34,58622.48,4.8,14577.82,60,5.0,850,3,0,4610.10521942633,-1,0
26,136885.81,5.1,8169.51,24,7.66,717,4,0,11038.931559956916,-1,0
32,218143.51,2.6,36505.43,60,6.539999999999999,773,1,1,17463.671016939887,-1,0
53,70399.64,2.2,6491.54,48,6.48,776,0,0,5712.7499741168185,-1,1
37,28689.31,4.6,5414.89,36,7.219999999999999,739,4,0,2223.0345418991133,-1,0
38,77755.53,6.4,28830.66,60,9.0,650,4,1,5881.150418309768,-1,0
31,60403.93,4.7,13876.09,36,8.02,699,3,2,4598.706568264609,-1,1
43,118985.21,2.7,6664.98,36,7.199999999999999,740,0,0,9709.028919218765,-1,1
41,146662.11,1.9,12534.59,48,9.16,642,2,0,11908.96553072349,-1,0
41,27767.11,4.4,10721.57,48,7.92,704,1,0,2052.5834091482143,-1,0
43,54998.74,8.9,45698.02,36,6.6,770,3,0,3180.548656626098,-1,0
37,15000.0,0.6,3256.13,36,9.42,629,4,0,1145.818276377726,-1,0
44,96350.43,0.9,10361.44,36,9.1,645,3,0,7699.229031610533,-1,0
30,64013.26,1.1,10407.88,12,8.42,679,2,0,4427.050806086619,-1,0
33,88669.65,3.6,22633.53,36,12.7,465,4,0,6629.79083051778,-1,0
25,46640.71,3.7,33025.63,36,8.2,690,2,0,2848.7728404610507,-1,0
39,36761.28,3.0,35041.07,60,11.78,511,1,0,2287.8607795501275,-1,0
41,144091.13,5.3,7157.43,60,9.76,612,1,0,11856.363771299286,-1,0
34,85077.34,0.6,14170.39,24,7.640000000000001,718,4,0,6451.2140913959165,-1,0
43,92867.69,9.2,23125.71,12,8.42,679,4,0,5722.811334973312,-1,0
44,24446.81,8.0,11204.79,24,7.08,746,1,1,1535.1603540564938,-1,0
51,15000.0,2.1,12655.8,36,8.62,669,2,0,849.78347232065,-1,0
37,23666.48,6.0,2632.74,48,11.299999999999999,535,6,0,1903.7779276982033,-1,1
30,24974.28,6.8,7428.03,24,10.24,588,4,0,1737.600703613226,-1,0
31,25809.34,8.1,9200.76,36,14.3,385,4,1,1834.9758831709346,-1,0
49,15000.0,14.4,25108.15,36,9.219999999999999,639,5,0,448.99421539163495,-1,0
33,20436.94,1.5,15141.65,48,7.299999999999999,735,1,0,1338.3814677034532,-1,0
27,25357.02,4.4,5544.09,36,8.86,657,3,0,1937.145438715219,-1,0
30,86263.36,1.8,6126.48,60,8.879999999999999,656,4,2,7061.79419322844,-1,0
37,28435.75,5.4,18452.75,12,6.959999999999999,752,2,0,773.3296678093459,-1,0
45,58215.14,2.7,22058.97,60,7.140000000000001,743,6,1,4413.009108265357,-1,0
25,46302.28,0.6,14742.08,24,9.12,644,2,0,3184.2232453986917,-1,0
18,15000.0,0.2,18095.48,36,8.26,687,3,0,680.7804907990611,-1,1
53,249511.59,3.1,18188.57,48,8.24,688,4,0,20346.54444152986,-1,0
42,118056.58,3.3,13672.19,36,8.84,658,1,0,9404.293744998058,-1,0
25,15209.06,2.0,7001.39,24,6.119999999999999,794,5,0,956.7370753583045,-1,0
20,46152.92,5.3,9827.59,48,10.62,569,6,1,3593.8872302101995,-1,1
27,36755.89,1.5,21903.73,48,9.36,632,4,0,2514.1636626329223,-1,0
34,50885.39,6.3,18251.12,48,7.959999999999999,702,5,0,3795.228596682932,-1,0
31,76362.68,0.5,7902.74,48,10.86,557,1,1,6159.843098326883,-1,0
35,68925.54,2.3,5969.16,60,5.0,850,3,0,5631.149586981514,-1,0
21,22799.13,4.1,14325.76,24,9.799999999999999,610,2,0,1240.187986104062,-1,0
24,37600.14,5.4,19749.43,48,7.66,717,3,0,2654.3494291058596,-1,0
43,34652.63,7.3,1740.48,24,9.299999999999999,635,3,0,2807.9660031558283,-1,0
38,51920.82,0.2,16938.1,36,11.86,507,0,0,3765.279622514753,-1,0
54,20189.94,2.3,4814.34,36,10.22,589,4,0,1526.6520481767873,-1,0
30,33859.69,0.5,10506.27,36,8.58,671,0,0,2489.594163059436,-1,0
38,34563.59,15.9,5653.72,24,11.9,505,3,0,2614.4228833657226,-1,0
24,33222.61,1.9,18480.25,24,9.6,620,5,0,1919.1888399214772,-1,0
37,61745.19,6.6,14940.33,36,10.28,586,5,1,4661.383657161835,-1,0
35,31641.73,1.8,40739.66,36,9.66,617,1,0,1328.7501906090502,-1,0
45,42056.96,14.4,14688.74,36,9.879999999999999,606,3,0,3031.609465900165,-1,0
25,60747.15,1.3,9643.6,12,9.219999999999999,639,3,0,4217.931276042912,-1,0
37,21102.82,8.4,5080.62,48,9.58,621,3,0,1630.7330379948871,-1,0
30,57478.85,3.3,6155.0,60,6.279999999999999,786,3,0,4670.107767116845,-1,1
37,20068.59,10.5,7887.77,36,6.34,783,2,1,1431.2042304996883,-1,0
47,56725.74,0.6,6727.92,48,10.28,586,2,0,4555.601452311857,-1,0
40,362219.84,5.3,12372.26,12,9.28,636,3,0,29101.407131257285,-1,0
46,37760.46,1.1,5625.06,36,5.0,850,4,0,2978.11690553243,-1,0
44,136148.47,2.4,12688.36,36,10.16,592,2,0,10935.334346257896,-1,0
19,49070.31,2.2,9651.64,24,11.2,540,1,0,3638.4536982467457,-1,1
26,15000.0,3.1,34019.6,48,10.12,594,2,1,385.2132092302895,-1,1
39,15000.0,1.5,61013.13,36,11.58,521,6,0,-764.2915538710122,-1,1
25,24585.28,1.1,6882.22,36,10.28,586,3,0,1825.797627498343,-1,0
45,15000.0,2.3,7406.33,48,8.32,684,1,1,1068.0752824846882,-1,0
54,94157.68,2.1,28717.56,12,9.1,645,3,0,5333.748388764661,-1,0
29,15000.0,1.2,5815.17,48,11.379999999999999,531,2,0,1098.6285089821372,-1,0
31,24663.37,1.8,39679.26,24,11.72,514,5,0,192.624448241884,-1,0
34,69945.11,3.5,65852.07,12,6.039999999999999,798,3,0,159.8958308815636,-1,1
47,16992.42,6.4,19251.77,36,11.879999999999999,506,4,0,777.7035883582585,-1,0
33,30784.79,12.8,11367.79,24,12.379999999999999,481,2,0,2028.2582924507824,-1,1
45,54046.29,7.8,6099.38,12,9.94,603,3,0,3967.7952868846046,-1,0
23,46311.91,1.6,20510.02,12,9.1,645,4,0,2064.743046090882,-1,0
31,94691.55,12.9,5536.61,36,7.92,704,1,0,7717.669524790019,-1,0
31,36511.09,7.0,8032.82,48,5.079999999999998,846,5,0,2857.3094192301423,-1,0
18,39539.37,1.2,75076.89,60,9.9,605,2,0,1703.4770390590986,-1,0
30,65659.1,2.4,62749.29,48,13.54,423,1,0,3771.318929015827,-1,1
20,64868.56,3.5,27635.17,36,10.78,561,1,0,4503.849744013739,-1,0
25,55584.79,0.9,36009.71,36,6.34,783,1,0,3531.024659084075,-1,1
37,34714.81,6.6,15025.78,36,12.22,489,2,0,2392.2495951710157,-1,1
33,182660.0,0.1,16637.71,48,10.48,576,2,0,14795.845741789995,-1,0
26,64709.1,3.7,23409.66,36,10.52,574,2,0,4631.333061984882,-1,1
34,26786.24,8.7,10208.69,60,9.56,622,5,0,2017.4857180789136,-1,0
31,99847.09,3.9,11162.89,36,7.48,726,0,0,7973.458067921974,-1,1
20,31409.02,1.9,31737.29,48,9.68,616,7,0,1817.347218240445,-1,0
33,40886.87,2.9,14881.71,48,6.68,766,4,0,3053.0833318200594,-1,0
18,77077.94,0.0,8405.67,60,8.7,665,4,0,6249.89509736633,-1,0
35,25199.41,4.0,5753.33,48,9.68,616,2,0,1954.914091109994,-1,0
33,19627.53,1.6,4404.7,36,9.28,636,1,2,1494.9845109401997,-1,1
25,66227.16,1.8,39278.99,24,10.84,558,3,0,3691.1376143364223,-1,1
28,19026.72,10.5,18587.19,36,8.66,667,3,0,997.4291779411398,-1,0
43,20272.0,2.8,5958.43,48,9.02,649,3,0,1541.0009585101704,-1,0
33,19658.66,5.7,8116.42,36,8.06,697,6,0,1383.6578475566037,-1,0
37,41441.11,6.6,40844.44,24,9.4,630,6,0,1579.9531185798596,-1,0
29,63148.5,7.0,18042.2,36,8.28,686,0,1,4694.66462666853,-1,0
40,15000.0,0.8,12344.06,36,8.959999999999999,652,3,0,857.6919550377693,-1,1
33,52500.79,1.6,19350.27,24,9.959999999999999,602,4,0,3482.5062511625865,-1,0
53,31501.5,1.9,14907.87,48,11.04,548,3,0,2239.533656262186,-1,0
21,48300.28,1.1,46529.1,12,7.5,725,3,0,-11.721192669416268,-1,0
29,20294.36,0.9,38369.14,36,8.0,700,1,1,488.84727318585124,-1,0
40,123106.75,1.3,23047.86,36,6.539999999999999,773,2,0,9552.08221164064,-1,0
54,15000.0,2.6,5644.33,36,9.76,612,2,0,1068.508680006118,-1,0
34,30125.95,2.7,18938.14,12,10.14,593,3,0,844.2990854812331,-1,1
31,58219.39,3.3,13140.83,36,8.799999999999999,660,3,0,4434.963060065675,-1,0
27,33946.15,1.2,14546.93,12,11.22,539,4,0,1541.6707604350488,-1,1
40,38114.86,4.5,57845.04,36,6.459999999999999,777,5,0,1404.3984951162963,-1,0
40,19615.8,2.7,3031.13,48,5.379999999999999,831,4,0,1564.322247910249,-1,0
31,30694.96,3.4,17462.02,36,9.2,640,0,0,2000.9989288918923,-1,0
31,35002.39,0.7,43511.12,36,8.66,667,2,0,1540.0987817079006,-1,1
28,21903.24,0.8,11059.35,24,10.22,589,1,1,1313.8134042193496,-1,0
49,21976.98,2.7,10189.41,36,6.42,779,2,1,1519.4906342475006,-1,0
25,48884.2,6.2,7995.75,24,11.56,522,5,0,3698.9364574358838,-1,1
48,39951.36,11.4,12771.19,36,10.879999999999999,556,2,0,2911.893005990271,-1,1
45,40439.18,7.4,5454.47,36,9.06,647,4,1,3196.3286239274653,-1,0
23,55058.76,0.6,9672.03,24,9.299999999999999,635,2,0,4145.03330134691,-1,0
50,38239.28,5.3,16217.58,36,9.219999999999999,639,1,0,2669.229823197557,-1,0
34,23808.93,1.6,37355.23,48,5.02,849,3,0,1123.4744701033587,-1,0
18,23555.68,2.8,8383.23,60,5.259999999999998,837,1,0,1803.7709102286922,-1,0
30,21004.02,1.0,12874.49,48,9.04,648,3,0,1429.7081850306247,-1,0
38,50448.97,0.5,15932.42,12,8.06,697,7,0,2817.7026106401063,-1,0
33,22631.59,3.8,3011.78,24,9.0,650,2,0,1748.3734402317664,-1,0
34,45426.21,15.2,15678.64,36,11.36,532,1,0,3269.5418749058863,-1,1
27,27872.82,2.4,12039.56,48,8.6,670,2,0,2025.411533044378,-1,0
26,68708.96,0.1,12167.26,48,10.06,597,1,1,5416.802806260805,-1,1
31,117136.22,15.8,6186.64,48,6.859999999999999,757,3,0,9613.606381018151,-1,0
35,19944.82,0.2,12192.63,12,7.26,737,4,0,605.6177612885315,-1,1
32,45676.46,2.6,10303.39,36,11.64,518,0,0,3465.9205710529163,-1,0
27,165524.0,4.4,27799.41,36,12.06,497,2,0,12869.531594920762,-1,0
28,15365.11,0.5,68642.33,24,6.640000000000001,768,1,0,-1781.6778941004334,-1,0
35,181892.73,6.3,13297.21,24,5.0,850,2,2,14574.360417714246,-1,0
20,117385.07,3.1,14131.45,48,11.16,542,3,0,9415.755458946183,-1,0
28,30034.21,3.4,30410.08,48,10.379999999999999,581,3,1,1726.0111772721973,-1,1
31,63162.79,0.6,11171.61,60,11.62,519,5,1,5017.199454868549,-1,1
28,34298.47,0.3,12720.02,48,10.4,580,5,0,2533.144289102587,-1,1
48,47721.38,0.3,12875.36,24,13.04,448,1,0,3364.4216522346564,-1,1
43,44680.55,7.0,23258.15,12,10.56,572,4,1,1672.5557025054209,-1,0
24,20149.7,4.9,7871.26,48,9.219999999999999,639,2,0,1482.4417360768923,-1,0
33,34012.17,2.0,5050.02,12,7.24,738,2,1,2396.826768715262,-1,0
38,31972.72,14.7,23857.66,48,9.42,629,5,1,2065.925110245415,-1,0
34,61957.23,2.1,25362.05,36,12.74,463,2,1,4311.727489641905,-1,0
39,56470.63,1.3,6606.37,24,9.08,646,4,0,4403.832974811513,-1,0
35,21150.59,1.6,5045.28,36,13.9,405,3,0,1590.3583979259106,-1,0
24,60607.3,5.8,56763.04,36,9.42,629,2,0,3234.4427179432587,-1,0
28,32688.22,0.8,14513.89,48,11.36,532,1,0,2346.356791970968,-1,0
40,27182.62,2.9,2464.36,60,8.1,695,1,1,2215.131974582171,-1,0
28,100231.54,5.8,7442.93,36,8.879999999999999,656,5,0,8116.360614249998,-1,0
39,118997.89,19.1,7981.21,36,7.32,734,1,0,9668.884837245056,-1,0
41,43033.07,5.0,5864.49,60,10.02,599,4,0,3461.42836621744,-1,0
46,23241.48,0.8,23165.38,36,7.0600000000000005,747,2,0,1220.8746519389517,-1,1
38,25539.03,9.8,2118.0,24,10.42,579,2,1,2030.1064611628228,-1,0
27,28564.05,0.3,15405.27,36,9.68,616,3,0,1885.5640131486832,-1,0
39,81312.95,0.3,10176.96,24,9.04,648,4,0,6310.9605745972385,-1,0
28,27098.29,3.8,3265.21,36,13.22,439,4,0,2147.8266851911894,-1,1
44,40167.83,1.8,25941.26,36,9.28,636,1,0,2519.0093279994626,-1,0
