age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,loan_defaulted,debt_to_income_ratio,loan_term_risk
27,81851.91,21.3,11722.41,48,9.04,666,1,0,6529.06,0,0.14321486206003012,36.16
36,15000.0,2.3,8191.86,36,6.99,717,4,0,997.1,1,0.5461239999999999,20.97
51,16244.13,7.0,35790.58,36,9.0,654,1,0,215.55,0,2.203293128040714,27.0
40,46384.97,1.7,26050.96,24,9.19,623,3,1,2673.01,0,0.5616250263824683,18.38
23,31297.04,0.3,9392.0,48,9.22,645,3,0,2373.38,0,0.3000922770971312,36.88
39,53327.9,0.4,6424.08,48,8.96,711,3,0,4284.25,0,0.12046377224679763,35.84
50,25591.77,2.0,17569.29,36,8.89,671,1,1,1574.85,1,0.6865210964306103,26.67
37,17484.48,2.7,2833.58,48,11.68,491,1,1,1382.87,0,0.16206258350262634,46.72
31,22776.03,6.1,11281.8,48,6.6,807,1,0,1629.93,0,0.49533654460412985,26.4
38,34848.02,3.5,26175.64,24,9.32,603,2,1,1704.33,0,0.7511370803850549,18.64
41,141179.02,3.3,6509.39,48,8.84,649,7,2,11603.43,0,0.04610734654483365,35.36
33,37521.79,15.7,1136.29,60,5.96,798,2,0,3104.87,0,0.030283469951726715,29.8
39,101954.9,1.2,86014.66,36,6.73,740,5,0,5850.96,0,0.8436540078014888,20.19
27,28457.99,6.5,23965.93,24,9.35,649,2,0,1272.77,0,0.8421511849571948,18.7
44,48760.75,6.3,7362.72,36,6.52,725,6,0,3837.67,0,0.15099685710330543,19.56
42,74669.78,21.5,16215.64,48,7.6,719,1,0,5829.65,0,0.21716469500780636,30.4
23,31824.31,1.2,8455.97,36,9.36,640,7,0,2381.71,0,0.2657078818048215,28.08
40,36644.95,0.5,24813.65,24,11.4,548,6,0,1892.62,1,0.6771369588442611,22.8
33,55275.3,2.2,4895.26,24,10.04,594,3,0,4380.29,1,0.0885614370252174,20.08
34,168423.89,1.8,10031.08,60,6.96,726,5,0,13836.89,0,0.05955853412482041,34.8
23,50493.92,1.9,5588.63,36,10.05,604,3,1,4027.37,0,0.11067926593934478,30.150000000000002
18,91812.46,3.5,61439.7,36,9.72,594,1,0,5676.62,0,0.6691869491352263,29.160000000000004
41,66289.48,1.2,12822.46,60,10.46,589,1,0,5248.77,0,0.19343129558415603,52.300000000000004
49,34714.21,5.1,41812.38,48,9.42,599,3,0,1843.99,0,1.204474478894954,37.68
38,15000.0,2.9,10349.19,36,6.16,740,4,2,934.41,0,0.6899460000000001,18.48
35,15000.0,3.8,49495.34,12,10.29,583,3,0,-3108.11,0,3.2996893333333333,10.29
28,15000.0,0.8,13550.87,12,8.11,696,4,1,70.54,0,0.9033913333333334,8.11
37,34383.21,1.7,4459.66,48,8.27,675,2,0,2755.83,1,0.12970458546482425,33.08
23,32755.84,2.9,5997.29,36,4.6,850,3,0,2550.98,0,0.18309070993141985,13.799999999999999
36,50757.28,0.3,6611.19,24,9.08,751,1,0,3927.5,0,0.13025106940324618,18.16
23,39061.53,1.3,12240.42,48,10.26,580,4,0,2943.15,1,0.31336253341842984,41.04
19,98419.91,0.3,6188.78,36,6.04,766,1,0,8013.27,0,0.0628813824357287,18.12
59,64660.56,2.7,8489.91,60,9.51,626,0,0,5210.03,0,0.1312996670613431,47.55
37,17683.25,3.5,12788.35,48,10.58,573,3,0,1145.68,0,0.7231900244581737,42.32
45,30676.61,4.4,20711.05,48,6.0,801,1,1,2069.98,1,0.6751414188203977,24.0
42,43720.61,0.1,35464.04,48,9.5,627,0,0,2752.42,0,0.8111515369982258,38.0
50,15000.0,12.4,7854.79,12,8.88,645,3,1,563.52,1,0.5236526666666667,8.88
18,36615.08,2.2,18407.5,24,10.02,553,0,0,2201.67,0,0.5027300227119537,20.04
55,52177.39,1.2,13298.2,48,12.31,477,2,0,3995.9,0,0.25486518202616115,49.24
20,50027.43,3.3,37300.99,48,5.61,826,3,0,3299.59,0,0.7456107579381951,22.44
30,61230.11,7.9,12624.26,24,11.47,490,2,0,4511.36,0,0.20617732027592306,22.94
18,31446.52,3.3,9334.24,60,9.12,629,0,1,2426.24,0,0.2968290290944753,45.599999999999994
37,55743.73,2.5,6922.07,36,10.44,624,5,0,4420.52,0,0.12417665628044623,31.32
40,38283.96,3.1,14091.29,48,11.0,541,2,1,2826.13,0,0.3680729475216253,44.0
32,30050.85,4.3,23305.83,36,7.88,682,4,1,1775.21,0,0.7755464487693361,23.64
32,15000.0,8.1,70908.94,24,9.23,601,1,0,-1996.94,0,4.727262666666666,18.46
37,70023.96,7.2,18465.67,36,7.03,708,2,0,5264.91,0,0.2637050232520411,21.09
46,37730.66,5.8,35769.34,36,11.01,558,6,0,1973.01,0,0.9480178719375699,33.03
47,174779.0,1.5,7529.53,48,11.89,519,5,2,14367.04,0,0.04308028996618587,47.56
34,144070.48,4.0,6861.19,36,9.33,645,3,0,11786.63,0,0.04762384355212809,27.990000000000002
55,15000.0,4.9,10644.52,36,11.59,528,3,0,898.53,0,0.7096346666666667,34.769999999999996
29,20681.86,2.8,9865.69,36,7.65,682,1,1,1415.92,0,0.4770214090995684,22.950000000000003
25,17985.99,1.9,16520.29,12,9.4,623,3,0,51.04,1,0.9185087949009201,9.4
33,25828.26,1.5,19766.72,48,6.44,773,3,0,1684.14,0,0.7653136525650587,25.76
35,31826.87,4.9,6448.81,48,8.72,633,1,1,2492.62,0,0.202621558450454,34.88
18,59995.15,0.6,12350.27,36,10.63,546,2,1,4597.42,0,0.20585447323658662,31.89
41,70053.68,4.4,12021.58,48,8.66,641,5,0,5540.59,0,0.1716052604231498,34.64
40,42214.64,4.3,16484.89,24,12.0,484,4,0,2741.89,0,0.39050173115298387,24.0
43,31270.36,0.7,11983.75,12,10.23,549,2,0,1551.02,0,0.38323031778335775,10.23
36,15000.0,6.5,6996.76,60,5.85,819,0,0,1115.22,0,0.4664506666666667,29.25
36,33684.35,0.5,14376.07,36,10.0,597,4,0,2343.15,0,0.42678781095672025,30.0
31,19070.41,4.0,29388.11,48,6.63,736,1,0,890.5,0,1.5410318918156454,26.52
40,15000.0,0.9,20404.26,48,7.43,738,2,2,757.31,0,1.3602839999999998,29.72
26,28105.38,3.1,13122.69,36,8.76,665,3,1,1926.28,0,0.4669102499236801,26.28
44,106822.6,6.5,14962.18,36,7.95,685,0,0,8433.37,0,0.14006567898553302,23.85
41,25520.79,4.2,5533.81,36,9.73,600,3,0,1948.87,0,0.21683537225924435,29.19
37,24721.58,2.9,14334.28,24,12.65,475,2,0,1381.01,1,0.5798286355483752,25.3
45,29891.1,2.2,18447.35,36,7.79,677,2,0,1914.64,0,0.6171519281659089,23.37
23,88396.88,7.3,2199.02,48,7.63,685,3,0,7313.1,0,0.02487666985531616,30.52
30,36868.91,13.0,6121.38,48,9.99,579,4,0,2917.18,1,0.1660309458565496,39.96
44,99480.66,7.7,23304.47,24,6.76,798,3,0,7249.19,0,0.23426131270138337,13.52
45,43037.28,1.3,5323.13,48,10.03,612,5,0,3451.35,0,0.12368648762189433,40.12
19,23776.56,4.1,8032.16,24,8.78,669,1,0,1615.24,0,0.3378184228500674,17.56
24,77106.18,4.3,21394.51,12,7.28,729,1,1,4571.56,0,0.277468161436606,7.28
32,18366.68,3.1,10236.62,36,10.19,584,0,1,1199.34,0,0.5573473267895994,30.57
21,206169.85,0.7,7148.15,48,5.65,850,6,0,17014.09,0,0.03467117039664141,22.6
36,49188.58,3.5,52353.65,36,10.22,586,4,0,2404.33,1,1.0643456265661664,30.660000000000004
45,15000.0,1.3,47329.46,48,10.96,549,1,0,27.66,0,3.1552973333333334,43.84
46,68903.95,4.3,25420.41,60,8.41,670,4,1,5221.56,0,0.36892529383293704,42.05
32,29558.12,3.3,14783.88,24,8.81,694,3,1,1789.07,0,0.5001630685578108,17.62
29,17264.92,4.3,8832.79,48,9.82,599,1,0,1215.48,0,0.5116032973219686,39.28
35,56814.91,3.4,10388.43,48,9.87,654,3,0,4471.75,0,0.18284689705572005,39.48
35,27983.69,5.1,21854.09,24,6.91,737,4,0,1354.4,1,0.7809581223920077,13.82
35,75140.05,1.4,20252.57,60,10.1,621,4,0,5830.37,0,0.2695309625159951,50.5
22,69843.91,0.1,13678.67,48,10.68,587,5,0,5468.92,1,0.1958462806563951,42.72
52,40400.14,0.1,11347.58,12,7.7,718,3,0,2381.14,1,0.28087971972374354,7.7
42,39946.14,1.3,42326.1,36,12.76,460,5,0,1907.6,0,1.0595792234243409,38.28
22,64274.35,7.5,16301.04,24,7.37,696,5,0,4623.62,0,0.25361656710647407,14.74
28,44988.94,1.2,46886.86,12,12.26,499,3,1,-422.47,0,1.0421863684718955,12.26
61,17627.7,0.6,11881.22,48,9.85,605,3,0,1168.49,1,0.6740085206805198,39.4
56,43216.67,5.4,25584.89,48,9.06,684,5,0,2963.98,0,0.5920143777852389,36.24
24,100158.05,1.1,10010.84,48,6.91,724,5,0,8107.2,0,0.09995042834799599,27.64
42,15000.0,1.3,1257.01,60,8.71,656,6,0,1224.08,0,0.08380066666666666,43.550000000000004
45,113175.01,8.5,21581.46,48,7.32,726,4,0,8911.25,0,0.19069103682871333,29.28
39,80225.86,5.9,12394.71,36,9.38,620,1,0,6289.14,1,0.15449768939840594,28.14
31,52995.68,0.5,34441.64,36,8.2,685,7,1,3333.85,0,0.6498952367438251,24.599999999999998
31,72330.96,5.2,8236.82,36,9.74,591,3,1,5762.81,0,0.11387682397689729,29.22
27,58294.97,3.3,12356.94,12,9.22,653,2,0,3776.02,0,0.21197266247842653,9.22
42,20080.84,10.0,29334.21,48,11.12,552,3,0,913.53,1,1.460805922461411,44.48
35,37516.0,8.0,20188.46,48,9.88,628,2,0,2615.46,0,0.5381293314852329,39.52
37,58579.72,0.8,3766.16,36,7.33,689,1,1,4764.79,0,0.0642911915591266,21.990000000000002
35,15000.0,2.2,19351.44,24,8.3,685,5,0,372.14,0,1.290096,16.6
26,146870.51,6.4,15147.63,48,8.46,678,1,0,11866.13,0,0.10313595288802359,33.84
44,40790.86,9.9,16605.47,36,9.43,628,0,0,2867.86,0,0.4070880094217185,28.29
34,42921.0,6.1,32784.78,36,8.62,680,3,0,2539.99,0,0.7638400782833578,25.86
35,126287.57,4.8,10431.57,36,7.51,683,4,0,10199.43,0,0.0826017160675433,22.53
36,63810.17,2.9,53394.38,24,11.98,506,0,0,2804.55,1,0.8367691231664168,23.96
35,15000.0,7.4,26294.91,24,8.5,658,4,2,54.75,0,1.752994,17.0
43,70909.28,0.7,8983.44,36,6.99,756,1,0,5631.77,0,0.12668920062367015,20.97
39,35417.79,2.7,7063.89,60,9.03,689,1,2,2804.75,0,0.19944468584855238,45.15
30,36207.57,2.1,35647.29,48,12.18,494,4,0,2075.41,0,0.9845258878184866,48.72
24,44102.3,3.4,6471.06,36,8.74,657,6,0,3470.2,1,0.14672840192008127,26.22
33,70573.94,0.7,18848.86,24,6.41,750,1,0,5042.28,0,0.26707960473795284,12.82
44,19190.7,3.0,12229.28,12,8.16,697,2,0,534.51,1,0.6372503347975843,8.16
20,84656.78,2.5,20766.33,36,10.8,595,1,0,6376.83,0,0.2453002582900035,32.400000000000006
38,18540.02,3.9,25135.24,36,12.07,560,6,0,709.31,0,1.3557288503464398,36.21
36,28873.36,8.3,19249.41,12,6.64,780,2,0,743.72,0,0.6666840991142008,6.64
43,24770.69,2.1,3142.5,36,9.68,628,0,0,1963.3,0,0.12686364408904233,29.04
36,36502.84,3.0,43832.22,36,10.49,579,2,0,1617.46,0,1.2007893084483292,31.47
35,15000.0,11.3,25062.9,48,8.37,655,3,0,633.78,0,1.67086,33.48
20,59727.14,1.0,27189.98,12,12.81,513,5,0,2551.15,0,0.4552365976338395,12.81
39,36445.01,2.0,64725.17,36,12.08,487,2,0,884.81,0,1.7759679583021104,36.24
35,64770.71,1.5,13168.58,12,10.67,542,3,0,4235.72,1,0.20331072486313645,10.67
24,71221.31,0.0,8195.39,36,10.33,601,4,0,5669.4,0,0.11506935213631987,30.990000000000002
37,29345.06,2.3,51258.08,48,9.5,646,2,0,1157.66,0,1.74673624794088,38.0
45,86173.66,0.9,26740.7,12,9.32,604,2,1,4838.65,0,0.31031175883674894,9.32
53,249511.59,3.1,18188.57,48,8.1,688,4,0,20347.74,0,0.07289669389706506,32.4
49,77033.16,2.5,3057.95,60,6.64,784,2,0,6359.4,0,0.039696541073999815,33.199999999999996
58,36288.28,5.0,4759.69,24,6.83,727,1,0,2811.29,0,0.13116328467483165,13.66
36,83226.47,10.0,14715.99,36,9.63,627,4,0,6463.25,0,0.17681862513212443,28.89
44,58199.86,4.5,7481.33,24,8.93,668,2,0,4508.45,0,0.12854549821941152,17.86
30,57360.18,13.6,13068.41,60,16.45,327,4,0,4459.08,1,0.22783070067074407,82.25
30,15396.19,5.5,65968.71,36,8.51,663,6,0,-799.76,0,4.284742523962097,25.53
44,29654.28,3.5,15827.58,36,8.25,669,2,0,1973.38,0,0.5337367826836463,24.75
36,19910.24,1.9,21667.07,12,8.4,706,3,0,-229.61,1,1.0882375099446313,8.4
41,206843.91,0.1,18732.51,36,8.96,629,5,0,16641.65,0,0.09056350752603738,26.880000000000003
18,24915.22,1.6,7664.81,48,11.31,546,5,1,1877.01,1,0.30763565402994636,45.24
19,45429.71,0.6,3205.47,12,11.65,543,2,0,3501.53,1,0.07055889196739314,11.65
29,39913.01,2.8,29719.87,12,6.19,726,5,0,765.6,1,0.7446161038718954,6.19
33,33074.97,7.1,42574.18,60,7.23,712,1,1,1908.6,0,1.2872023769031384,36.150000000000006
44,15000.0,5.1,27923.21,36,4.51,850,2,0,419.25,0,1.8615473333333332,13.53
38,23365.62,2.0,28027.37,36,7.93,733,3,0,1069.76,0,1.1995132164265276,23.79
46,107459.9,0.1,18266.29,36,10.09,564,5,0,8364.82,0,0.16998238412654396,30.27
21,99383.06,6.0,9654.79,12,10.51,584,7,0,7430.82,0,0.09714724018358864,10.51
35,23922.45,1.8,22882.23,36,12.32,503,0,0,1230.02,1,0.9565169955418446,36.96
29,26930.71,1.2,4581.29,36,10.28,620,3,1,2095.8,0,0.17011397025923194,30.839999999999996
41,35914.41,0.5,8086.14,48,8.54,695,1,0,2793.4,0,0.22515029482594867,34.16
28,19308.67,0.2,11718.98,36,7.13,770,4,1,1246.51,1,0.6069283901998429,21.39
34,20176.51,2.6,8096.7,36,9.4,634,3,0,1422.39,0,0.4012933852286644,28.200000000000003
41,56768.04,9.1,8454.93,36,7.05,749,3,1,4469.41,0,0.14893820537048663,21.15
42,41867.85,3.4,5162.89,24,9.11,624,4,0,3252.86,0,0.12331395091938087,18.22
37,22977.53,4.3,21630.49,48,5.94,834,3,0,1407.4,0,0.9413757701545816,23.76
52,69863.77,7.3,9536.24,12,7.24,731,2,0,4995.79,0,0.13649764391472147,7.24
51,48514.98,9.0,25575.11,60,10.83,528,4,0,3489.02,1,0.5271590341787217,54.15
45,171929.94,16.6,18351.1,24,10.33,601,3,0,13477.89,0,0.10673591813037332,20.66
30,88987.08,4.3,3304.78,36,7.58,745,3,1,7312.67,0,0.0371377507835969,22.740000000000002
40,55235.38,1.1,17642.73,24,8.61,679,4,1,3800.1,0,0.31940995065119493,17.22
26,27047.41,14.4,38919.02,36,10.97,567,1,0,980.34,1,1.4389185507965456,32.910000000000004
47,31252.3,0.0,28193.7,36,10.67,611,4,1,1685.73,0,0.902132003084573,32.01
51,36572.32,1.9,25081.32,36,8.22,698,0,0,2259.19,0,0.6858006273597081,24.660000000000004
41,35510.61,7.4,13037.99,12,7.27,705,4,0,1829.46,1,0.36715759036524576,7.27
39,20211.87,1.5,5842.53,24,6.04,850,4,0,1425.27,0,0.2890642973658548,12.08
34,20739.49,1.4,18057.97,36,8.88,649,2,0,1155.06,0,0.8707046315989448,26.64
40,41754.64,3.8,23425.01,12,7.34,738,1,0,1448.99,0,0.5610157338202413,7.34
52,17895.46,1.6,26003.15,24,14.82,371,6,1,232.71,1,1.4530584852247443,29.64
19,22246.0,4.4,28642.54,24,7.65,704,2,1,562.98,0,1.2875366357996945,15.3
20,66080.72,4.0,5522.97,24,12.37,492,3,0,5245.79,1,0.08357914381078173,24.74
18,18485.46,0.4,10298.99,12,7.53,720,3,0,646.8,0,0.5571400441211634,7.53
41,24032.65,4.6,23001.02,60,11.17,575,2,0,1500.67,0,0.9570738141653126,55.85
32,132463.73,1.5,9391.61,12,9.73,620,4,0,10214.15,0,0.07089948320193007,9.73
20,74535.91,5.8,7590.1,48,7.57,649,3,2,6027.56,0,0.10183145278564386,30.28
31,22966.18,11.6,11170.82,24,9.55,612,4,0,1400.69,0,0.48640305005011714,19.1
45,25559.63,2.0,8009.43,36,10.33,565,4,0,1870.28,0,0.313362517376034,30.990000000000002
49,120004.46,3.5,26975.88,12,7.51,741,2,0,7659.89,0,0.22479064528101705,7.51
44,15000.0,2.5,6248.46,24,9.63,630,2,1,962.73,1,0.416564,19.26
29,51538.22,14.9,14332.2,24,8.35,671,3,0,3644.35,0,0.2780887659682465,16.7
33,34651.38,2.0,10751.22,24,9.29,645,3,0,2395.02,0,0.310268162480109,18.58
35,17580.92,1.8,19887.82,48,6.33,777,2,0,995.0,0,1.1312161138324959,25.32
32,59138.77,1.9,14400.04,36,5.4,850,2,0,4494.06,0,0.24349576428458017,16.200000000000003
19,23413.41,1.4,27397.24,48,5.11,850,2,0,1318.81,0,1.1701516353235177,20.44
36,15000.0,5.7,24266.36,36,8.4,678,4,0,485.09,0,1.6177573333333333,25.200000000000003
27,64543.51,9.4,6995.92,48,10.89,617,1,0,5198.19,0,0.10839075842017268,43.56
37,41125.71,1.6,6173.23,24,8.28,655,4,0,3147.15,0,0.15010634466857836,16.56
25,33549.61,1.2,4927.62,36,13.1,454,3,0,2629.53,0,0.14687562687017822,39.3
35,52931.19,11.4,50934.21,36,8.63,657,1,0,2800.0,0,0.9622721499365496,25.89
38,35776.49,0.5,8779.29,36,6.85,783,3,0,2710.9,0,0.24539271460112497,20.549999999999997
43,43093.1,1.5,6257.59,36,6.42,782,2,0,3399.53,0,0.1452109502449348,19.259999999999998
28,38355.55,3.5,19965.54,12,8.98,689,3,1,1450.47,0,0.5205384879111367,8.98
20,23484.33,0.8,23287.61,60,14.74,397,3,0,1406.19,0,0.9916233505490682,73.7
38,30960.92,9.2,22063.03,12,4.85,850,4,1,692.83,0,0.7126089922392487,4.85
26,20695.7,5.8,17053.16,12,7.72,681,6,0,243.42,1,0.8239953226998845,7.72
34,21112.88,2.5,16172.37,48,10.71,551,1,0,1343.7,1,0.7659954492234125,42.84
24,15701.36,7.3,5094.62,24,11.59,543,4,0,1069.6,0,0.32446998221810086,23.18
34,34281.76,0.1,9671.44,12,8.42,676,3,1,2013.63,0,0.2821162040688693,8.42
40,133051.45,0.9,11552.09,48,11.32,533,2,1,10787.25,0,0.0868242322800691,45.28
33,35852.31,13.5,1821.47,60,8.37,696,2,0,2950.44,0,0.050804815645072804,41.849999999999994
35,82067.52,3.4,20090.9,24,8.13,709,3,0,5929.11,0,0.24480939597053744,16.26
53,37189.06,0.4,21601.58,12,9.33,649,1,0,1206.69,0,0.5808584567612088,9.33
21,62469.9,11.4,23849.89,48,8.47,707,4,0,4618.3,0,0.38178210626237596,33.88
21,98114.57,5.0,9039.41,24,9.83,607,3,0,7759.8,0,0.09213116869390549,19.66
35,21482.06,8.3,12137.74,48,8.11,691,3,1,1493.23,0,0.5650175076319496,32.44
32,34436.45,3.3,15831.16,48,5.75,805,2,1,2499.72,0,0.4597210223469609,23.0
35,154656.75,1.3,13407.8,12,7.5,704,3,0,11724.84,0,0.08669392056926063,7.5
30,17085.46,2.4,20602.36,48,7.39,758,4,1,926.7,0,1.2058416922927448,29.56
31,15000.0,3.8,4145.62,36,8.25,661,5,1,1119.61,0,0.27637466666666666,24.75
36,15479.58,2.0,17136.21,36,6.94,757,5,0,761.32,0,1.1070203455132503,20.82
42,35489.35,2.8,12868.14,24,8.23,671,2,0,2374.1,0,0.3625915943797224,16.46
43,56413.67,0.6,36969.8,12,7.24,727,3,0,1498.17,0,0.6553340706250809,7.24
41,43026.9,1.7,5787.36,12,10.45,560,1,0,3075.56,1,0.13450562322640022,10.45
24,229273.37,5.6,5977.05,36,10.81,570,3,2,18910.97,0,0.02606953437287549,32.43
26,39651.77,4.7,38187.38,36,13.33,497,4,0,2011.55,0,0.9630687356453445,39.99
33,15000.0,0.7,11686.28,48,9.52,629,1,0,956.29,0,0.7790853333333334,38.08
51,166756.16,0.4,14193.0,36,11.57,515,5,0,13427.85,0,0.085112298100412,34.71
48,34675.36,0.6,25634.93,36,8.88,672,1,0,2075.86,0,0.7392837449993309,26.64
18,79704.28,0.7,30557.2,36,9.44,608,0,1,5664.04,0,0.3833821721995356,28.32
34,58622.48,4.8,14577.82,60,5.24,850,3,0,4608.5,0,0.24867286406170463,26.200000000000003
26,136885.81,5.1,8169.51,24,7.41,717,4,0,11039.86,0,0.059681204355659656,14.82
32,218143.51,2.6,36505.43,60,7.46,773,1,1,17447.83,0,0.16734593662676464,37.3
53,70399.64,2.2,6491.54,48,6.62,776,0,0,5712.33,1,0.09220984652762429,26.48
37,28689.31,4.6,5414.89,36,6.99,739,4,0,2223.6,0,0.18874242705732552,20.97
38,77755.53,6.4,28830.66,60,7.93,650,4,1,5896.01,0,0.3707859749653819,39.65
31,60403.93,4.7,13876.09,36,7.73,699,3,2,4600.56,1,0.22972164228387126,23.19
43,118985.21,2.7,6664.98,36,7.32,740,0,0,9708.66,1,0.05601519718291037,21.96
41,146662.11,1.9,12534.59,48,9.18,642,2,0,11908.85,0,0.08546576890241113,36.72
41,27767.11,4.4,10721.57,48,7.76,704,1,0,2053.39,0,0.3861248073710227,31.04
43,54998.74,8.9,45698.02,36,6.48,770,3,0,3183.05,0,0.8308921258923386,19.44
37,15000.0,0.6,3256.13,36,9.18,629,4,0,1146.18,0,0.21707533333333334,27.54
44,96350.43,0.9,10361.44,36,8.66,645,3,0,7701.35,0,0.10753911528988506,25.98
30,64013.26,1.1,10407.88,12,9.09,679,2,0,4423.82,0,0.16258943850071061,9.09
33,88669.65,3.6,22633.53,36,12.92,465,4,0,6627.4,0,0.255256787412604,38.76
25,46640.71,3.7,33025.63,36,8.17,690,2,0,2849.23,0,0.7080859189321946,24.509999999999998
39,36761.28,3.0,35041.07,60,11.82,511,1,0,2287.15,0,0.953205927541152,59.1
41,144091.13,5.3,7157.43,60,9.71,612,1,0,11856.54,0,0.04967293961814304,48.550000000000004
34,85077.34,0.6,14170.39,24,7.85,718,4,0,6449.86,0,0.16655892156477858,15.7
43,92867.69,9.2,23125.71,12,8.23,679,4,0,5724.84,0,0.2490178230986471,8.23
44,24446.81,8.0,11204.79,24,5.65,746,1,1,1542.4,0,0.4583334185523592,11.3
51,15000.0,2.1,12655.8,36,8.63,669,2,0,849.72,0,0.8437199999999999,25.89
37,23666.48,6.0,2632.74,48,10.86,535,6,0,1904.34,1,0.11124341262409956,43.44
30,24974.28,6.8,7428.03,24,9.54,588,4,0,1740.0,0,0.2974271930962574,19.08
31,25809.34,8.1,9200.76,36,14.81,385,4,1,1832.69,0,0.35648954990712667,44.43
49,15000.0,14.4,25108.15,36,10.14,639,5,0,438.18,0,1.6738766666666667,30.42
33,20436.94,1.5,15141.65,48,6.72,735,1,0,1342.46,0,0.7408961419860312,26.88
27,25357.02,4.4,5544.09,36,8.54,657,3,0,1937.97,0,0.21864122834623312,25.619999999999997
30,86263.36,1.8,6126.48,60,8.52,656,4,2,7062.86,0,0.07102065117797406,42.599999999999994
37,28435.75,5.4,18452.75,12,7.52,752,2,0,768.56,0,0.6489278461092112,7.52
45,58215.14,2.7,22058.97,60,7.06,743,6,1,4413.84,0,0.3789215314091833,35.3
25,46302.28,0.6,14742.08,24,8.65,644,2,0,3187.4,0,0.31838777701659615,17.3
18,15000.0,0.2,18095.48,36,7.27,687,3,0,689.03,1,1.2063653333333333,21.81
42,118056.58,3.3,13672.19,36,8.51,658,1,0,9406.39,0,0.1158104868021757,25.53
25,15209.06,2.0,7001.39,24,6.15,794,5,0,956.64,0,0.4603433742782263,12.3
20,46152.92,5.3,9827.59,48,11.43,569,6,1,3590.02,1,0.2129353895701507,45.72
27,36755.89,1.5,21903.73,48,9.91,632,4,0,2508.4,0,0.5959243538926686,39.64
34,50885.39,6.3,18251.12,48,8.29,702,5,0,3792.4,0,0.3586711234796471,33.16
31,76362.68,0.5,7902.74,48,10.93,557,1,1,6159.57,0,0.10348955798827386,43.72
35,68925.54,2.3,5969.16,60,5.14,850,3,0,5630.77,0,0.08660302117328353,25.7
21,22799.13,4.1,14325.76,24,9.57,610,2,0,1241.71,0,0.6283467834079633,19.14
24,37600.14,5.4,19749.43,48,7.83,717,3,0,2652.78,0,0.5252488421585665,31.32
43,34652.63,7.3,1740.48,24,9.01,635,3,0,2808.2,0,0.05022649074543549,18.02
38,51920.82,0.2,16938.1,36,12.05,507,0,0,3763.74,0,0.326229439365557,36.150000000000006
54,20189.94,2.3,4814.34,36,9.53,589,4,0,1528.21,0,0.23845241739202794,28.589999999999996
30,33859.69,0.5,10506.27,36,8.83,671,0,0,2488.37,0,0.3102884285118972,26.490000000000002
38,34563.59,15.9,5653.72,24,11.77,505,3,0,2614.77,0,0.16357444351122094,23.54
24,33222.61,1.9,18480.25,24,10.02,620,5,0,1915.61,0,0.5562552129408256,20.04
37,61745.19,6.6,14940.33,36,10.54,586,5,1,4659.55,0,0.24196751196328004,31.619999999999997
35,31641.73,1.8,40739.66,36,9.95,617,1,0,1323.21,0,1.2875294745262034,29.849999999999998
45,42056.96,14.4,14688.74,36,9.87,606,3,0,3031.68,0,0.3492582440575829,29.61
25,60747.15,1.3,9643.6,12,9.45,639,3,0,4216.9,0,0.1587498343543689,9.45
37,21102.82,8.4,5080.62,48,9.23,621,3,0,1631.58,0,0.24075550092357326,36.92
30,57478.85,3.3,6155.0,60,6.16,786,3,0,4670.45,1,0.10708286613249918,30.8
37,20068.59,10.5,7887.77,36,7.23,783,2,1,1428.0,0,0.39304056737419024,21.69
47,56725.74,0.6,6727.92,48,10.53,586,2,0,4554.79,0,0.11860435844468491,42.12
40,362219.84,5.3,12372.26,12,9.67,636,3,0,29099.17,0,0.03415677065066342,9.67
46,37760.46,1.1,5625.06,36,5.42,850,4,0,2977.05,0,0.1489669352544964,16.259999999999998
44,136148.47,2.4,12688.36,36,10.52,592,2,0,10933.18,0,0.093195024519923,31.56
19,49070.31,2.2,9651.64,24,11.57,540,1,0,3636.79,1,0.19669001479713497,23.14
26,15000.0,3.1,34019.6,48,10.51,594,2,1,378.82,1,2.2679733333333334,42.04
39,15000.0,1.5,61013.13,36,12.02,521,6,0,-777.09,1,4.0675419999999995,36.06
25,24585.28,1.1,6882.22,36,9.23,586,3,0,1829.18,0,0.2799325450025381,27.69
45,15000.0,2.3,7406.33,48,8.48,684,1,1,1067.52,0,0.4937553333333333,33.92
54,94157.68,2.1,28717.56,12,9.06,645,3,0,5334.28,0,0.30499434565507566,9.06
29,15000.0,1.2,5815.17,48,11.46,531,2,0,1098.4,0,0.387678,45.84
31,24663.37,1.8,39679.26,24,12.16,514,5,0,184.47,0,1.6088336670941563,24.32
34,69945.11,3.5,65852.07,12,7.19,798,3,0,125.02,1,0.9414821136173781,7.19
47,16992.42,6.4,19251.77,36,11.29,506,4,0,783.11,0,1.1329622266869581,33.87
33,30784.79,12.8,11367.79,24,12.61,481,2,0,2027.03,1,0.36926644618982296,25.22
45,54046.29,7.8,6099.38,12,10.17,603,3,0,3967.14,0,0.11285473989056419,10.17
23,46311.91,1.6,20510.02,12,8.95,645,4,0,2066.17,0,0.442867072422623,8.95
